response,propensity_score,result_financeiro,result_acumulado
0,0.86347175,-399,2214509
1,0.8634281,5864,2220373
0,0.86342216,-399,2219974
0,0.86342216,-399,2219575
0,0.86342216,-399,2219176
1,0.8633876,5864,2225040
0,0.86337006,-399,2224641
0,0.8633491,-399,2224242
1,0.86334014,5864,2230106
0,0.8632985,-399,2229707
0,0.8632957,-399,2229308
0,0.86329234,-399,2228909
1,0.86328185,5864,2234773
0,0.8632312,-399,2234374
0,0.86322826,-399,2233975
0,0.86319727,-399,2233576
0,0.8631929,-399,2233177
0,0.86314523,-399,2232778
1,0.86309993,5864,2238642
1,0.86309284,5864,2244506
1,0.8630887,5864,2250370
1,0.8630847,5864,2256234
1,0.8630842,5864,2262098
1,0.8630803,5864,2267962
0,0.8630664,-399,2267563
1,0.8630619,5864,2273427
1,0.86305696,5864,2279291
0,0.8630424,-399,2278892
1,0.8630323,5864,2284756
0,0.8630245,-399,2284357
1,0.8630193,5864,2290221
1,0.86300856,5864,2296085
0,0.863001,-399,2295686
1,0.8630009,5864,2301550
1,0.86296463,5864,2307414
0,0.8629521,-399,2307015
0,0.8629521,-399,2306616
1,0.8629436,5864,2312480
0,0.8629436,-399,2312081
1,0.8629208,5864,2317945
1,0.8628788,5864,2323809
1,0.8628645,5864,2329673
0,0.8628645,-399,2329274
1,0.8628545,5864,2335138
0,0.8628522,-399,2334739
0,0.8628522,-399,2334340
0,0.86284965,-399,2333941
1,0.86284876,5864,2339805
0,0.862846,-399,2339406
0,0.86282897,-399,2339007
0,0.8628251,-399,2338608
0,0.8628153,-399,2338209
0,0.86280423,-399,2337810
1,0.8627896,5864,2343674
1,0.862696,5864,2349538
1,0.86269313,5864,2355402
0,0.86269313,-399,2355003
1,0.86264247,5864,2360867
0,0.86264247,-399,2360468
1,0.8625636,5864,2366332
0,0.86254793,-399,2365933
1,0.86252326,5864,2371797
0,0.8625147,-399,2371398
0,0.8625074,-399,2370999
0,0.86249655,-399,2370600
0,0.8624794,-399,2370201
0,0.86247635,-399,2369802
1,0.86247635,5864,2375666
0,0.86247635,-399,2375267
1,0.8624709,5864,2381131
0,0.8624349,-399,2380732
0,0.8624289,-399,2380333
0,0.8623963,-399,2379934
0,0.8623878,-399,2379535
0,0.8623878,-399,2379136
0,0.8623774,-399,2378737
0,0.8623774,-399,2378338
1,0.8623774,5864,2384202
0,0.8623765,-399,2383803
0,0.8623265,-399,2383404
0,0.8623265,-399,2383005
1,0.86231905,5864,2388869
0,0.8623087,-399,2388470
0,0.8622486,-399,2388071
0,0.86224526,-399,2387672
0,0.86224526,-399,2387273
1,0.86224526,5864,2393137
1,0.86224526,5864,2399001
0,0.86224526,-399,2398602
0,0.8622112,-399,2398203
1,0.8621934,5864,2404067
1,0.8621366,5864,2409931
1,0.8620904,5864,2415795
0,0.86204356,-399,2415396
1,0.8620377,5864,2421260
1,0.86203116,5864,2427124
1,0.8619922,5864,2432988
0,0.86195296,-399,2432589
0,0.8619417,-399,2432190
0,0.86193234,-399,2431791
0,0.8619052,-399,2431392
0,0.8618684,-399,2430993
0,0.86185855,-399,2430594
1,0.8618503,5864,2436458
0,0.86183333,-399,2436059
0,0.86180216,-399,2435660
0,0.86174077,-399,2435261
1,0.8617407,5864,2441125
0,0.8617002,-399,2440726
1,0.86168814,5864,2446590
1,0.86166406,5864,2452454
1,0.86166257,5864,2458318
1,0.86163116,5864,2464182
0,0.8615874,-399,2463783
0,0.86158115,-399,2463384
1,0.8615763,5864,2469248
0,0.86156654,-399,2468849
0,0.8615627,-399,2468450
1,0.86152846,5864,2474314
0,0.86151177,-399,2473915
0,0.86149997,-399,2473516
0,0.86149997,-399,2473117
0,0.8614714,-399,2472718
1,0.861376,5864,2478582
0,0.861376,-399,2478183
0,0.86132646,-399,2477784
0,0.86132336,-399,2477385
1,0.8613107,5864,2483249
0,0.8613092,-399,2482850
0,0.86128134,-399,2482451
1,0.86124545,5864,2488315
1,0.86124355,5864,2494179
0,0.86121076,-399,2493780
0,0.86118126,-399,2493381
1,0.8611714,5864,2499245
1,0.8611714,5864,2505109
0,0.8611714,-399,2504710
1,0.86115307,5864,2510574
1,0.86114234,5864,2516438
0,0.86109567,-399,2516039
0,0.86108595,-399,2515640
0,0.86104625,-399,2515241
1,0.8610368,5864,2521105
0,0.8610368,-399,2520706
1,0.8610368,5864,2526570
1,0.8610368,5864,2532434
1,0.8610368,5864,2538298
1,0.8610314,5864,2544162
0,0.86101454,-399,2543763
0,0.86094713,-399,2543364
1,0.8609461,5864,2549228
0,0.86088735,-399,2548829
1,0.86087185,5864,2554693
0,0.86082697,-399,2554294
0,0.86080337,-399,2553895
1,0.8607869,5864,2559759
0,0.8607869,-399,2559360
1,0.8607834,5864,2565224
0,0.8607834,-399,2564825
0,0.86072934,-399,2564426
0,0.8607084,-399,2564027
0,0.8606937,-399,2563628
1,0.8606937,5864,2569492
1,0.8606497,5864,2575356
1,0.86061066,5864,2581220
0,0.86059415,-399,2580821
0,0.860576,-399,2580422
1,0.8605735,5864,2586286
1,0.8605735,5864,2592150
1,0.860573,5864,2598014
0,0.86055565,-399,2597615
0,0.8605497,-399,2597216
1,0.8605479,5864,2603080
0,0.8605422,-399,2602681
1,0.86053336,5864,2608545
0,0.8605072,-399,2608146
1,0.8605072,5864,2614010
0,0.8604508,-399,2613611
1,0.8604464,5864,2619475
0,0.8604207,-399,2619076
1,0.8603634,5864,2624940
0,0.86034065,-399,2624541
0,0.8603277,-399,2624142
1,0.86031497,5864,2630006
0,0.8602791,-399,2629607
0,0.86021256,-399,2629208
1,0.8601966,5864,2635072
1,0.8601955,5864,2640936
1,0.8601604,5864,2646800
0,0.8601467,-399,2646401
0,0.86014295,-399,2646002
0,0.8600995,-399,2645603
0,0.8600361,-399,2645204
1,0.86003286,5864,2651068
1,0.8599758,5864,2656932
0,0.85997534,-399,2656533
1,0.8599626,5864,2662397
0,0.85994387,-399,2661998
0,0.8599003,-399,2661599
0,0.859884,-399,2661200
1,0.8598702,5864,2667064
1,0.8598702,5864,2672928
0,0.85978425,-399,2672529
0,0.8597538,-399,2672130
0,0.85975075,-399,2671731
0,0.85974956,-399,2671332
0,0.85974365,-399,2670933
1,0.85972035,5864,2676797
1,0.85972035,5864,2682661
1,0.85972035,5864,2688525
0,0.85966885,-399,2688126
0,0.8596625,-399,2687727
0,0.8596516,-399,2687328
0,0.859651,-399,2686929
1,0.8596315,5864,2692793
0,0.85961455,-399,2692394
1,0.85960877,5864,2698258
0,0.85957783,-399,2697859
1,0.85957164,5864,2703723
0,0.85957116,-399,2703324
0,0.85955465,-399,2702925
0,0.85953635,-399,2702526
0,0.8595293,-399,2702127
0,0.8595223,-399,2701728
1,0.85947657,5864,2707592
0,0.8594652,-399,2707193
0,0.85946107,-399,2706794
1,0.8594239,5864,2712658
1,0.85942066,5864,2718522
0,0.8594142,-399,2718123
1,0.8594134,5864,2723987
1,0.85940945,5864,2729851
0,0.8593987,-399,2729452
0,0.8593987,-399,2729053
1,0.8593838,5864,2734917
0,0.8593452,-399,2734518
0,0.8593345,-399,2734119
1,0.8593331,5864,2739983
1,0.8593331,5864,2745847
0,0.8593081,-399,2745448
1,0.85930127,5864,2751312
0,0.85929537,-399,2750913
1,0.85928214,5864,2756777
0,0.859273,-399,2756378
0,0.8592538,-399,2755979
0,0.8592318,-399,2755580
0,0.8592246,-399,2755181
0,0.8592186,-399,2754782
1,0.85919905,5864,2760646
0,0.8591969,-399,2760247
1,0.8591932,5864,2766111
0,0.85918665,-399,2765712
0,0.8591717,-399,2765313
0,0.8591537,-399,2764914
0,0.8591468,-399,2764515
1,0.8591415,5864,2770379
0,0.8591277,-399,2769980
1,0.8590667,5864,2775844
0,0.85906017,-399,2775445
0,0.85902935,-399,2775046
1,0.8590034,5864,2780910
1,0.85899127,5864,2786774
0,0.8589837,-399,2786375
1,0.85897875,5864,2792239
0,0.85895705,-399,2791840
0,0.85891396,-399,2791441
0,0.8588453,-399,2791042
0,0.858837,-399,2790643
0,0.85883504,-399,2790244
1,0.85883504,5864,2796108
0,0.85882866,-399,2795709
1,0.8588074,5864,2801573
1,0.85876536,5864,2807437
1,0.85874206,5864,2813301
0,0.8586764,-399,2812902
0,0.85867,-399,2812503
0,0.8586689,-399,2812104
1,0.8586451,5864,2817968
1,0.85862416,5864,2823832
0,0.85861725,-399,2823433
0,0.85860705,-399,2823034
1,0.8586046,5864,2828898
1,0.85858876,5864,2834762
0,0.8585411,-399,2834363
0,0.85854053,-399,2833964
1,0.85851604,5864,2839828
1,0.85848385,5864,2845692
0,0.85841435,-399,2845293
0,0.8583744,-399,2844894
1,0.85836875,5864,2850758
1,0.858355,5864,2856622
0,0.85834426,-399,2856223
0,0.85833013,-399,2855824
0,0.8583168,-399,2855425
0,0.85826635,-399,2855026
1,0.85825926,5864,2860890
0,0.85824585,-399,2860491
0,0.8581597,-399,2860092
0,0.8581394,-399,2859693
0,0.8581308,-399,2859294
0,0.8581132,-399,2858895
1,0.8581098,5864,2864759
0,0.85810614,-399,2864360
0,0.85809964,-399,2863961
0,0.85807586,-399,2863562
0,0.8580397,-399,2863163
0,0.8580397,-399,2862764
0,0.85803336,-399,2862365
0,0.85803336,-399,2861966
0,0.85802007,-399,2861567
0,0.8580045,-399,2861168
1,0.85797465,5864,2867032
0,0.8579365,-399,2866633
1,0.85790783,5864,2872497
1,0.8578923,5864,2878361
0,0.8578907,-399,2877962
0,0.85788643,-399,2877563
1,0.85788643,5864,2883427
0,0.85787773,-399,2883028
0,0.85776687,-399,2882629
1,0.8577371,5864,2888493
0,0.8577167,-399,2888094
1,0.85769403,5864,2893958
0,0.85769403,-399,2893559
0,0.85767615,-399,2893160
0,0.8576573,-399,2892761
0,0.85764444,-399,2892362
1,0.8576219,5864,2898226
1,0.8576181,5864,2904090
1,0.85761565,5864,2909954
1,0.85761434,5864,2915818
0,0.85760796,-399,2915419
0,0.85760266,-399,2915020
1,0.85760266,5864,2920884
0,0.8575953,-399,2920485
1,0.8575572,5864,2926349
0,0.8574918,-399,2925950
0,0.857491,-399,2925551
0,0.857483,-399,2925152
1,0.8574629,5864,2931016
1,0.85745823,5864,2936880
1,0.85742456,5864,2942744
1,0.8574087,5864,2948608
0,0.8573839,-399,2948209
1,0.85738075,5864,2954073
0,0.857374,-399,2953674
0,0.8573651,-399,2953275
1,0.85735786,5864,2959139
1,0.8573543,5864,2965003
0,0.8573258,-399,2964604
1,0.8572859,5864,2970468
0,0.8572588,-399,2970069
1,0.85724896,5864,2975933
1,0.85719264,5864,2981797
1,0.8571884,5864,2987661
0,0.8571807,-399,2987262
0,0.8571382,-399,2986863
1,0.85712624,5864,2992727
1,0.8570775,5864,2998591
1,0.8570258,5864,3004455
0,0.85701275,-399,3004056
0,0.85700846,-399,3003657
0,0.85693043,-399,3003258
1,0.85693,5864,3009122
1,0.8569201,5864,3014986
0,0.85689,-399,3014587
1,0.85689,5864,3020451
1,0.85689,5864,3026315
0,0.85689,-399,3025916
0,0.85689,-399,3025517
0,0.85685223,-399,3025118
1,0.8568201,5864,3030982
1,0.8567994,5864,3036846
1,0.8567798,5864,3042710
0,0.8567798,-399,3042311
0,0.8567717,-399,3041912
0,0.856716,-399,3041513
1,0.8567058,5864,3047377
1,0.85669017,5864,3053241
0,0.8566506,-399,3052842
1,0.8566407,5864,3058706
0,0.8566375,-399,3058307
0,0.8566304,-399,3057908
0,0.8566304,-399,3057509
0,0.8566171,-399,3057110
0,0.8565823,-399,3056711
0,0.85658073,-399,3056312
1,0.856578,5864,3062176
0,0.8565523,-399,3061777
0,0.8564782,-399,3061378
0,0.85647357,-399,3060979
0,0.85643893,-399,3060580
1,0.85643893,5864,3066444
0,0.8564204,-399,3066045
0,0.8564119,-399,3065646
0,0.85638696,-399,3065247
0,0.85638696,-399,3064848
1,0.8563868,5864,3070712
0,0.8563738,-399,3070313
0,0.85635704,-399,3069914
0,0.85635704,-399,3069515
0,0.85635704,-399,3069116
1,0.8563563,5864,3074980
0,0.8563149,-399,3074581
0,0.8562137,-399,3074182
1,0.85620904,5864,3080046
1,0.8561699,5864,3085910
1,0.8561355,5864,3091774
0,0.85609424,-399,3091375
0,0.85609424,-399,3090976
0,0.85606986,-399,3090577
0,0.8560652,-399,3090178
1,0.8560607,5864,3096042
0,0.8560173,-399,3095643
1,0.8559869,5864,3101507
1,0.85597825,5864,3107371
1,0.8559392,5864,3113235
0,0.8559374,-399,3112836
0,0.85592407,-399,3112437
0,0.85586166,-399,3112038
0,0.85584384,-399,3111639
1,0.855809,5864,3117503
0,0.855809,-399,3117104
1,0.8557964,5864,3122968
0,0.85577905,-399,3122569
1,0.85577905,5864,3128433
0,0.8557476,-399,3128034
1,0.8557476,5864,3133898
1,0.85567605,5864,3139762
0,0.8556605,-399,3139363
0,0.85564303,-399,3138964
1,0.85563606,5864,3144828
0,0.85563403,-399,3144429
0,0.85563046,-399,3144030
0,0.85557586,-399,3143631
0,0.8555076,-399,3143232
0,0.8554594,-399,3142833
0,0.85545456,-399,3142434
1,0.85541576,5864,3148298
0,0.8554045,-399,3147899
1,0.8553795,5864,3153763
0,0.85532707,-399,3153364
0,0.8553162,-399,3152965
0,0.8553158,-399,3152566
1,0.85530794,5864,3158430
1,0.85524166,5864,3164294
0,0.85522336,-399,3163895
1,0.85516477,5864,3169759
0,0.85509425,-399,3169360
0,0.8550629,-399,3168961
0,0.8550629,-399,3168562
0,0.85505676,-399,3168163
1,0.8550428,5864,3174027
0,0.85503614,-399,3173628
1,0.85503334,5864,3179492
1,0.8550296,5864,3185356
0,0.854997,-399,3184957
1,0.854989,5864,3190821
1,0.8549858,5864,3196685
1,0.8549347,5864,3202549
0,0.85491097,-399,3202150
0,0.85490984,-399,3201751
0,0.85490984,-399,3201352
0,0.85489476,-399,3200953
0,0.85487413,-399,3200554
1,0.854871,5864,3206418
0,0.85482407,-399,3206019
1,0.8548061,5864,3211883
0,0.85479164,-399,3211484
1,0.8547804,5864,3217348
1,0.854748,5864,3223212
0,0.8547407,-399,3222813
1,0.8546872,5864,3228677
0,0.8546367,-399,3228278
0,0.85462654,-399,3227879
0,0.85461295,-399,3227480
0,0.85456,-399,3227081
1,0.854554,5864,3232945
1,0.85455084,5864,3238809
1,0.85453635,5864,3244673
1,0.85453075,5864,3250537
1,0.85450524,5864,3256401
0,0.8544893,-399,3256002
1,0.8544765,5864,3261866
0,0.8544765,-399,3261467
1,0.85447377,5864,3267331
0,0.8544604,-399,3266932
1,0.8544551,5864,3272796
1,0.8544392,5864,3278660
1,0.85439056,5864,3284524
1,0.85438186,5864,3290388
1,0.85434496,5864,3296252
0,0.8543382,-399,3295853
0,0.8543346,-399,3295454
0,0.8543329,-399,3295055
0,0.8543174,-399,3294656
0,0.8543174,-399,3294257
0,0.8543058,-399,3293858
0,0.85429794,-399,3293459
0,0.85429794,-399,3293060
0,0.85429794,-399,3292661
0,0.85429794,-399,3292262
1,0.8542969,5864,3298126
0,0.85423255,-399,3297727
1,0.8542225,5864,3303591
1,0.85421836,5864,3309455
0,0.8542134,-399,3309056
0,0.8542109,-399,3308657
1,0.85420173,5864,3314521
0,0.85420126,-399,3314122
0,0.85419995,-399,3313723
0,0.85419947,-399,3313324
0,0.85417575,-399,3312925
1,0.85412693,5864,3318789
0,0.8541133,-399,3318390
0,0.85409963,-399,3317991
0,0.8540567,-399,3317592
0,0.85405123,-399,3317193
0,0.85404223,-399,3316794
0,0.8540327,-399,3316395
0,0.8540312,-399,3315996
0,0.85401446,-399,3315597
0,0.85401446,-399,3315198
0,0.8539466,-399,3314799
1,0.8539375,5864,3320663
0,0.8539061,-399,3320264
1,0.8538955,5864,3326128
0,0.85389465,-399,3325729
0,0.85389084,-399,3325330
1,0.8538679,5864,3331194
0,0.8538679,-399,3330795
0,0.853855,-399,3330396
1,0.8538217,5864,3336260
0,0.8538217,-399,3335861
0,0.8538129,-399,3335462
1,0.8538129,5864,3341326
0,0.85380983,-399,3340927
0,0.85380363,-399,3340528
1,0.8538032,5864,3346392
1,0.8537951,5864,3352256
0,0.8537951,-399,3351857
1,0.8537865,5864,3357721
1,0.8537801,5864,3363585
0,0.8537499,-399,3363186
0,0.85374117,-399,3362787
0,0.85372615,-399,3362388
0,0.85368824,-399,3361989
0,0.8536835,-399,3361590
1,0.8536508,5864,3367454
0,0.85364866,-399,3367055
0,0.8536421,-399,3366656
1,0.8535986,5864,3372520
1,0.85358787,5864,3378384
1,0.8535419,5864,3384248
1,0.8535408,5864,3390112
0,0.8535393,-399,3389713
0,0.8535165,-399,3389314
0,0.85351473,-399,3388915
0,0.8534847,-399,3388516
0,0.8534802,-399,3388117
0,0.8534655,-399,3387718
1,0.8534412,5864,3393582
0,0.8534188,-399,3393183
1,0.85337204,5864,3399047
0,0.8533675,-399,3398648
1,0.8533493,5864,3404512
1,0.8533444,5864,3410376
0,0.8533206,-399,3409977
0,0.8533206,-399,3409578
1,0.8533206,5864,3415442
0,0.8533206,-399,3415043
0,0.8533206,-399,3414644
1,0.8533008,5864,3420508
1,0.8533008,5864,3426372
1,0.853283,5864,3432236
0,0.8532761,-399,3431837
0,0.85327554,-399,3431438
0,0.8532598,-399,3431039
0,0.85320854,-399,3430640
0,0.85320634,-399,3430241
1,0.85319996,5864,3436105
1,0.85319996,5864,3441969
1,0.85319906,5864,3447833
0,0.85318744,-399,3447434
0,0.85315853,-399,3447035
1,0.8531499,5864,3452899
0,0.85314924,-399,3452500
0,0.8531037,-399,3452101
0,0.85310155,-399,3451702
1,0.8530965,5864,3457566
1,0.85303324,5864,3463430
0,0.8530105,-399,3463031
0,0.8530076,-399,3462632
0,0.8530027,-399,3462233
1,0.8530027,5864,3468097
0,0.85299754,-399,3467698
0,0.8529781,-399,3467299
1,0.85297316,5864,3473163
0,0.85297304,-399,3472764
0,0.8529713,-399,3472365
0,0.8529681,-399,3471966
1,0.85296005,5864,3477830
0,0.8529394,-399,3477431
1,0.8529339,5864,3483295
0,0.8529297,-399,3482896
1,0.8529263,5864,3488760
1,0.85289484,5864,3494624
1,0.85289127,5864,3500488
1,0.8528628,5864,3506352
1,0.8528592,5864,3512216
1,0.8528546,5864,3518080
0,0.85278124,-399,3517681
0,0.85278124,-399,3517282
1,0.85276884,5864,3523146
0,0.85273737,-399,3522747
0,0.8527366,-399,3522348
1,0.85271263,5864,3528212
1,0.85271263,5864,3534076
1,0.85271263,5864,3539940
0,0.8526921,-399,3539541
0,0.85269,-399,3539142
0,0.8526545,-399,3538743
0,0.85264796,-399,3538344
0,0.85264575,-399,3537945
0,0.85264575,-399,3537546
1,0.8526337,5864,3543410
0,0.8526318,-399,3543011
0,0.8526004,-399,3542612
1,0.85258937,5864,3548476
0,0.8525772,-399,3548077
1,0.8525631,5864,3553941
1,0.85253745,5864,3559805
1,0.85253745,5864,3565669
0,0.8525244,-399,3565270
1,0.8525244,5864,3571134
0,0.8525174,-399,3570735
0,0.8525079,-399,3570336
0,0.8524891,-399,3569937
1,0.85248476,5864,3575801
0,0.8524736,-399,3575402
1,0.8524686,5864,3581266
0,0.852397,-399,3580867
0,0.8523892,-399,3580468
1,0.8523731,5864,3586332
1,0.85234296,5864,3592196
1,0.8523301,5864,3598060
0,0.8523181,-399,3597661
1,0.85229343,5864,3603525
0,0.8522764,-399,3603126
0,0.8522637,-399,3602727
0,0.8522574,-399,3602328
1,0.8522536,5864,3608192
0,0.8522536,-399,3607793
0,0.8522536,-399,3607394
0,0.8522536,-399,3606995
0,0.85225016,-399,3606596
1,0.85223275,5864,3612460
0,0.852188,-399,3612061
1,0.85218716,5864,3617925
0,0.85218555,-399,3617526
0,0.852179,-399,3617127
1,0.85215336,5864,3622991
0,0.8521382,-399,3622592
1,0.85210526,5864,3628456
1,0.85210305,5864,3634320
1,0.8520751,5864,3640184
0,0.85207254,-399,3639785
0,0.85206646,-399,3639386
0,0.85206145,-399,3638987
1,0.85205996,5864,3644851
0,0.8520413,-399,3644452
1,0.8520405,5864,3650316
1,0.8520303,5864,3656180
0,0.85194343,-399,3655781
1,0.85193354,5864,3661645
1,0.85193354,5864,3667509
1,0.85193354,5864,3673373
0,0.85193354,-399,3672974
0,0.8518923,-399,3672575
1,0.8518728,5864,3678439
0,0.8518706,-399,3678040
0,0.85176104,-399,3677641
0,0.8517437,-399,3677242
1,0.85173476,5864,3683106
0,0.8517125,-399,3682707
0,0.8517092,-399,3682308
1,0.8517017,5864,3688172
0,0.8517017,-399,3687773
0,0.8516948,-399,3687374
0,0.8516943,-399,3686975
1,0.8516931,5864,3692839
0,0.85167503,-399,3692440
0,0.85165644,-399,3692041
0,0.85163724,-399,3691642
1,0.85162807,5864,3697506
0,0.85159403,-399,3697107
1,0.85159403,5864,3702971
0,0.8515806,-399,3702572
0,0.8515799,-399,3702173
0,0.8515119,-399,3701774
0,0.85149336,-399,3701375
0,0.85147405,-399,3700976
1,0.8514734,5864,3706840
1,0.85143554,5864,3712704
1,0.8514246,5864,3718568
1,0.85140085,5864,3724432
1,0.8513882,5864,3730296
1,0.85138726,5864,3736160
0,0.85135615,-399,3735761
1,0.8513519,5864,3741625
0,0.8513438,-399,3741226
0,0.85133135,-399,3740827
0,0.85131615,-399,3740428
0,0.8512974,-399,3740029
1,0.8512924,5864,3745893
0,0.8512746,-399,3745494
0,0.8512573,-399,3745095
0,0.8512194,-399,3744696
0,0.8511946,-399,3744297
0,0.8511771,-399,3743898
0,0.8511748,-399,3743499
1,0.8511748,5864,3749363
0,0.8511748,-399,3748964
0,0.8511644,-399,3748565
0,0.8511156,-399,3748166
1,0.8511006,5864,3754030
0,0.8510963,-399,3753631
0,0.85105914,-399,3753232
0,0.8510511,-399,3752833
0,0.85103995,-399,3752434
0,0.85099125,-399,3752035
1,0.8509441,5864,3757899
1,0.8509273,5864,3763763
0,0.8509236,-399,3763364
0,0.8509236,-399,3762965
0,0.85090864,-399,3762566
0,0.85090554,-399,3762167
1,0.85090125,5864,3768031
1,0.850899,5864,3773895
0,0.8508986,-399,3773496
0,0.8508471,-399,3773097
0,0.8508319,-399,3772698
0,0.8508023,-399,3772299
1,0.8507766,5864,3778163
0,0.8507571,-399,3777764
0,0.8507571,-399,3777365
1,0.8506617,5864,3783229
1,0.8506605,5864,3789093
0,0.8506338,-399,3788694
0,0.85063004,-399,3788295
1,0.8506277,5864,3794159
1,0.85060906,5864,3800023
0,0.8505864,-399,3799624
0,0.8505851,-399,3799225
0,0.85056776,-399,3798826
1,0.85056704,5864,3804690
0,0.85051715,-399,3804291
0,0.850469,-399,3803892
0,0.85046417,-399,3803493
1,0.85040456,5864,3809357
0,0.8503963,-399,3808958
0,0.8503596,-399,3808559
0,0.85032755,-399,3808160
1,0.8503099,5864,3814024
1,0.8503013,5864,3819888
0,0.850273,-399,3819489
0,0.8502696,-399,3819090
1,0.8502634,5864,3824954
0,0.8502542,-399,3824555
1,0.8502436,5864,3830419
0,0.85022086,-399,3830020
1,0.8502037,5864,3835884
0,0.8501844,-399,3835485
0,0.8501838,-399,3835086
0,0.8501802,-399,3834687
0,0.8501555,-399,3834288
0,0.8501105,-399,3833889
0,0.850084,-399,3833490
1,0.8500803,5864,3839354
0,0.8500568,-399,3838955
0,0.85005474,-399,3838556
0,0.8500425,-399,3838157
1,0.8500008,5864,3844021
0,0.8499812,-399,3843622
1,0.84996784,5864,3849486
0,0.84996474,-399,3849087
0,0.8499463,-399,3848688
0,0.8499028,-399,3848289
0,0.84988886,-399,3847890
0,0.84987783,-399,3847491
0,0.84984195,-399,3847092
0,0.84983265,-399,3846693
1,0.84981424,5864,3852557
0,0.8498104,-399,3852158
0,0.84977293,-399,3851759
0,0.8496947,-399,3851360
0,0.8496918,-399,3850961
0,0.8496838,-399,3850562
1,0.8496838,5864,3856426
0,0.84966,-399,3856027
0,0.84964955,-399,3855628
0,0.849648,-399,3855229
0,0.8496297,-399,3854830
0,0.8496127,-399,3854431
0,0.84960335,-399,3854032
1,0.8495898,5864,3859896
0,0.8495886,-399,3859497
0,0.8495886,-399,3859098
0,0.8495679,-399,3858699
1,0.8495524,5864,3864563
0,0.84954864,-399,3864164
1,0.8494996,5864,3870028
1,0.84949625,5864,3875892
1,0.8494957,5864,3881756
1,0.8494945,5864,3887620
0,0.84948194,-399,3887221
0,0.8494741,-399,3886822
0,0.8494722,-399,3886423
0,0.84946966,-399,3886024
0,0.84946656,-399,3885625
1,0.84944004,5864,3891489
0,0.84942055,-399,3891090
1,0.8494134,5864,3896954
1,0.84940135,5864,3902818
0,0.8493984,-399,3902419
1,0.84938866,5864,3908283
0,0.8493742,-399,3907884
0,0.8493582,-399,3907485
1,0.8493361,5864,3913349
1,0.8492434,5864,3919213
